Column1,cellulose breakdown,chitin breakdown,heteromannan breakdown,xylan and heteroxylan breakdown,xyloglucan breakdown,mixed linkage glucan breakdown,monosaccharide transport,amino sugar transport,amide transport,monocarboxylate transport,protein degradation,free amino acids transport,general,peptide transport,guild_id,mingentime,bin length,afe.median,rel.abund,class,id,totalcazy,color,spherical_equivalent_diameter,r_median,relabund_median,bge_median,J_DE_median
73,1.024136508,0.682757672,0.341378836,1.365515344,0.682757672,0.341378836,0.0,0.0,0.0,0.341378836,0.955860741,0.682757672,3.072409524,0.0,2,8.323333531,2.929297,,,,H2-16-all-fractions_metab_63_CM_curated,0.739654145,,,0.03822530141584945,3.003767337580739e-6,0.9997792711634687,NaN
74,1.239811846,0.826541231,0.413270615,2.066353077,0.826541231,0.413270615,0.413270615,0.0,0.0,0.0,1.281138908,1.239811846,3.719435538,0.413270615,3,6.525038495,2.419722,0.228786467,0.020154354,Alphaproteobacteria,H2-16-all-fractions_metab_75,0.964298103,#e7ba52,0.960118077,0.10098146891451347,3.5545489278878885e-6,NaN,7.706314962875493e-8
75,1.359639333,0.906426222,0.226606556,2.492672111,0.906426222,0.453213111,0.453213111,0.0,0.0,0.226606556,0.589177044,0.679819667,1.812852444,0.0,2,15.48824282,4.412935,0.073204947,0.00511796,Acidobacteriia,H2-16-all-fractions_metab_conc_1,1.057497259,#c5b0d5,0.940835291,0.08285327803200335,2.196236860987289e-6,NaN,2.85092411847774e-8
76,0.484547615,0.323031743,0.161515872,0.807579358,0.484547615,0.161515872,1.93819046,0.161515872,0.161515872,0.323031743,0.533002377,3.714865049,1.93819046,0.646063487,1,3.121002989,6.191342,0.438843993,0.006943146,Betaproteobacteria,H2-16-all-fractions_metab_conc_100,0.403789679,#ff7f0e,0.898997439,0.057853253763423616,0.5200756597457212,0.44723789542390174,0.02925072917712617
77,0.373717774,0.373717774,0.186858887,0.934294436,0.186858887,0.373717774,0.934294436,0.0,0.186858887,0.373717774,0.541890773,0.934294436,1.494871097,0.186858887,1,2.192713233,5.351632,0.475175432,0.01112553,Betaproteobacteria,H2-16-all-fractions_metab_conc_101,0.404860922,#ff7f0e,0.898997439,0.07333513784333869,0.6507214896416982,0.7079406311631536,0.031405049566853
78,0.983286345,0.491643172,0.491643172,2.212394275,0.491643172,0.983286345,0.491643172,0.0,0.0,0.491643172,0.491643172,0.491643172,2.458215861,0.0,2,5.929285805,4.067991,0.096110781,0.025768424,Actinobacteria,H2-16-all-fractions_metab_conc_111,0.94231608,#5254a3,0.827954149,0.05042686555218985,5.235475612345597e-6,0.1606253437018106,2.563344622007149e-7
79,1.165319509,0.582659754,0.145664939,2.184974079,0.873989632,0.582659754,0.728324693,0.0,0.0,0.436994816,0.524393779,1.01965457,1.456649386,0.0,2,5.039617361,6.86507,-0.014969357,0.007885986,Actinobacteria,H2-16-all-fractions_metab_conc_119,0.922544611,#5254a3,0.827954149,0.048178899180536236,4.5753715085276065e-6,0.07533673652036055,2.3957745799345653e-7
80,1.406262481,0.562504992,0.562504992,2.531272465,1.406262481,1.125009984,1.125009984,0.0,0.0,0.281252496,0.70313124,1.406262481,1.406262481,0.0,2,2.798705289,3.555524,0.178559723,0.008671876,Actinobacteria,H2-16-all-fractions_metab_conc_131,1.265636233,#5254a3,0.827954149,0.04236515878611626,0.2757991657927936,0.4856085058976588,0.018878797261202368
81,1.075124697,0.716749798,0.358374899,1.075124697,0.358374899,0.358374899,1.075124697,0.0,0.358374899,0.0,0.895937247,0.716749798,2.866999191,0.358374899,1,9.975472738,2.790374,0.12132575,0.007612709,Unknown,H2-16-all-fractions_metab_conc_137,0.657020648,#c7c7c7,,0.05028994094901498,4.191319530888504e-6,NaN,1.421795747242892e-7
82,0.819121842,0.819121842,0.163824368,1.638243685,0.982946211,0.491473105,0.327648737,0.0,0.0,0.163824368,0.540620416,0.819121842,1.638243685,0.163824368,2,11.26791075,6.104098,0.115214141,0.006190533,Unknown,H2-16-all-fractions_metab_conc_16,0.819121842,#c7c7c7,,0.023852712151418008,1.6939316740030283e-5,NaN,2.7550364330029174e-7
83,0.908855639,0.68164173,0.22721391,1.817711279,0.68164173,0.22721391,1.136069549,0.0,0.22721391,0.0,0.658920339,1.590497369,2.499353008,0.22721391,1,19.58093342,4.401139,0.159419981,0.0059004,Alphaproteobacteria,H2-16-all-fractions_metab_conc_17,0.7573797,#e7ba52,0.960118077,0.04949125441092424,1.9385083408590468e-6,0.9818948522837653,2.0283732698412936e-8
84,1.303940203,1.303940203,0.869293469,2.607880406,0.434646734,0.869293469,0.0,0.0,0.0,0.434646734,1.217010856,1.738586937,1.738586937,0.0,3,6.029493954,2.300719,-0.009979896,0.012863672,Actinobacteria,H2-16-all-fractions_metab_conc_19,1.231499081,#5254a3,0.827954149,0.03843757398760894,2.303583609054042e-6,0.9997728135589686,NaN
85,0.845276741,0.845276741,0.211319185,0.845276741,0.633957556,0.633957556,0.845276741,0.0,0.211319185,0.422638371,0.591693719,1.690553483,1.056595927,0.211319185,1,7.561767852,4.732178,0.053947133,0.003974557,Betaproteobacteria,H2-16-all-fractions_metab_conc_25,0.66917742,#ff7f0e,0.898997439,0.03915431589658072,3.4084064093011e-6,0.9983393901624118,8.968470079497035e-8
86,0.95866661,1.91733322,0.479333305,3.355333134,1.437999915,0.95866661,0.95866661,0.479333305,0.0,0.0,1.294199923,1.437999915,1.91733322,0.479333305,1,4.366105137,2.086231,0.246500197,0.004934592,Alphaproteobacteria,H2-16-all-fractions_metab_conc_33,1.517888799,#e7ba52,0.960118077,0.044404356451058405,4.120761009849865e-6,NaN,2.2601374093276423e-7
87,0.847789319,0.565192879,0.28259644,1.978175077,0.565192879,0.565192879,0.847789319,0.0,0.0,0.28259644,0.763010387,1.130385758,1.412982198,0.0,2,9.394757898,3.538615,-0.16419182,0.002769222,Actinobacteria,H2-16-all-fractions_metab_conc_41,0.800689912,#5254a3,0.827954149,0.05154887229679349,2.796887480613845e-6,NaN,7.12602046441152e-8
88,0.51110608,0.766659119,0.25555304,1.022212159,0.51110608,0.51110608,0.51110608,0.0,0.25555304,0.0,0.689993207,1.022212159,2.299977358,0.51110608,1,9.606025398,3.913082,0.16006122,0.005690165,Alphaproteobacteria,H2-16-all-fractions_metab_conc_42,0.596290426,#e7ba52,0.960118077,0.0554195629548173,3.4452281715712076e-6,NaN,6.593119884641213e-8
89,0.959030229,0.639353486,0.319676743,2.557413943,0.639353486,0.319676743,0.0,0.0,0.0,0.0,0.89509488,1.598383714,2.877090686,0.0,2,8.419480659,3.12816,0.263205182,0.007670926,Acidobacteriia,H2-16-all-fractions_metab_conc_43,0.905750771,#c5b0d5,0.940835291,0.027016494622899824,2.542720151978313e-6,0.9997461809882426,NaN
90,0.280390275,0.420585413,0.140195138,0.841170826,0.140195138,0.140195138,0.56078055,0.0,0.140195138,0.140195138,0.294409789,1.401951376,1.542146514,0.0,1,7.525626172,7.132915,-0.045005925,0.007359171,Alphaproteobacteria,H2-16-all-fractions_metab_conc_47,0.327121988,#e7ba52,0.960118077,0.12304083779652397,3.968291460730462e-6,NaN,1.0914687259223498e-7
91,0.885738906,0.442869453,0.33215209,1.439325722,0.885738906,0.442869453,0.66430418,0.221434727,0.110717363,0.33215209,0.431797717,1.550043086,1.107173633,0.221434727,1,0.311330068,9.032007,0.127819306,0.006827054,Actinobacteria,H2-16-all-fractions_metab_conc_5,0.738115755,#5254a3,0.827954149,0.22636055206079594,0.06196277156014362,0.2726167946778979,0.027251077309624845
92,0.450032852,0.900065705,0.450032852,1.350098557,0.450032852,0.450032852,0.0,0.0,0.0,0.450032852,0.85506242,1.350098557,3.600262819,0.0,2,8.948654186,2.22206,-0.071948207,0.005716169,Actinobacteria,H2-16-all-fractions_metab_conc_54,0.675049279,#5254a3,0.827954149,0.04055119296081086,2.3115737867606924e-6,0.9997942809605915,NaN
93,1.528701368,0.339711415,0.509567123,2.377979906,0.849278538,0.849278538,0.339711415,0.0,0.0,0.0,0.424639269,0.849278538,1.698557076,0.169855708,2,9.003197691,5.88735,0.222884456,0.004762027,Unknown,H2-16-all-fractions_metab_conc_60,1.075752815,#c7c7c7,,0.03607309677057574,1.6541503987181876e-5,NaN,3.468765193111785e-7
94,0.576682977,0.288341489,0.288341489,0.288341489,0.576682977,0.576682977,0.576682977,0.0,0.0,0.288341489,0.461346382,1.441707443,2.01839042,0.0,1,2.062976965,3.46811,0.422563105,0.007754371,Actinobacteria,H2-16-all-fractions_metab_conc_62,0.432512233,#5254a3,0.827954149,0.044655914865579245,0.6439006092320609,0.548248434955092,0.03955995621217731
95,1.554552834,1.243642268,0.310910567,1.554552834,1.243642268,0.310910567,0.0,0.0,0.0,0.310910567,0.621821134,0.932731701,2.176373968,0.0,2,13.03855478,3.216359,0.025196438,0.004762581,Actinobacteria,H2-16-all-fractions_metab_conc_65,1.036368556,#5254a3,0.827954149,0.08174918493824981,1.8768104028306886e-6,0.9987139734319861,NaN
96,1.113470845,0.556735422,0.185578474,2.041363215,1.113470845,0.556735422,1.113470845,0.0,0.185578474,0.185578474,0.649524659,1.484627793,1.855784741,0.371156948,1,4.99904784,5.388556,0.382199327,0.012364313,Betaproteobacteria,H2-16-all-fractions_metab_conc_71,0.92789237,#ff7f0e,0.898997439,0.06228259798685587,5.324475305086439e-6,0.11420959876313312,2.9613515913604246e-7
97,0.581616498,0.872424748,0.290808249,2.326465993,0.0,0.290808249,0.0,0.0,0.0,0.581616498,0.610697323,0.290808249,2.908082492,0.0,2,9.579455703,3.438692,-0.074408145,0.016510687,Actinobacteria,H2-16-all-fractions_metab_conc_77,0.727020623,#5254a3,0.827954149,0.04247402524535467,2.2090166044700686e-6,0.9998419368740116,NaN
98,0.950083259,0.633388839,0.31669442,2.216860938,0.950083259,0.31669442,0.0,0.0,0.0,0.0,0.696727723,0.31669442,2.533555357,0.0,2,9.86804292,3.157618,0.082292292,0.013509559,Actinobacteria,H2-16-all-fractions_metab_conc_97,0.897300856,#5254a3,0.827954149,0.04311328286996246,2.0697684888153638e-6,0.9997557959033087,NaN
99,0.513861148,0.513861148,0.256930574,0.256930574,0.256930574,0.256930574,0.770791721,0.256930574,0.256930574,0.770791721,0.59094032,2.05544459,1.798514016,0.0,1,1.578439745,3.892102,0.13624165,0.02739766,Actinobacteria,H2-18-all-fractions_metab_36,0.342574098,#5254a3,0.827954149,0.050713732988577856,0.6791180000160667,0.6788969282062278,0.039545681458424554
100,0.927511857,0.927511857,0.927511857,1.236682476,0.309170619,0.618341238,0.309170619,0.0,0.0,0.0,0.803843609,2.78253557,2.164194332,0.309170619,3,27.05920319,3.23446,0.05559718,0.001246894,Unknown,H2-18-all-fractions_metab_49,0.824454984,#c7c7c7,,0.047640030352359,1.2766505801199103e-6,NaN,2.1595854876496332e-9
101,0.360518924,0.721037847,0.180259462,1.622335157,0.360518924,0.360518924,0.901297309,0.0,0.180259462,0.360518924,0.739063794,1.442075695,1.982854081,0.180259462,1,2.298736609,5.547559,0.278805785,0.019343589,Betaproteobacteria,H2-18-all-fractions_metab_63,0.600864873,#ff7f0e,0.898997439,0.0654865375846618,0.2924455990835692,0.5012311451986827,0.018476838091201712
102,0.561173054,0.561173054,0.280586527,2.244692215,0.561173054,0.280586527,1.122346107,0.0,0.0,0.280586527,0.617290359,1.122346107,2.244692215,0.280586527,2,4.818487043,3.563963,,,,H2-18-all-fractions_metab_84_curated_AG_curated,0.748230738,,,0.05144806481853349,0.6059135937168828,0.46017857106087867,0.03639071135700365
103,1.217988719,0.811992479,0.40599624,1.217988719,0.811992479,0.40599624,0.0,0.0,0.0,0.40599624,1.014990599,1.217988719,2.841973678,0.0,2,4.750556898,2.463077,0.095805081,0.013525291,Actinobacteria,H2-18-all-fractions_metab_91,0.811992479,#5254a3,0.827954149,0.035768232533826175,2.7293075055700048e-6,0.998709533799717,NaN
104,1.314780322,1.753040429,0.438260107,2.191300537,0.438260107,1.314780322,0.438260107,0.0,0.0,0.0,1.139476279,2.629560644,3.067820752,0.438260107,3,5.818283159,2.28175,0.212363793,0.011902391,Unknown,H2-18-all-fractions_metab_conc_15,1.241736971,#c7c7c7,,0.05581510112860149,1.8311474375902932e-6,NaN,2.311704830230601e-8
105,0.618055452,0.494444361,0.12361109,1.112499813,0.741666542,0.247222181,0.247222181,0.12361109,0.0,0.12361109,0.407916598,0.741666542,1.359721994,0.247222181,1,8.665774357,8.089889,0.146419551,0.012989259,Unknown,H2-18-all-fractions_metab_conc_22,0.556249907,#c7c7c7,,0.017822503032528567,4.897141317171211e-5,NaN,1.036158315561649e-6
106,0.959395811,0.639597207,0.639597207,1.598993018,0.639597207,0.639597207,0.0,0.0,0.0,0.319798604,0.831476369,0.959395811,1.279194415,0.0,2,6.224474294,3.126968,0.103356001,0.010517313,Actinobacteria,H2-18-all-fractions_metab_conc_34,0.852796276,#5254a3,0.827954149,0.035544099669611064,2.5133932329318827e-6,0.9998688733611736,NaN
107,0.744648906,0.0,0.186162227,0.744648906,0.55848668,0.372324453,0.372324453,0.0,0.0,0.186162227,0.316475785,0.930811133,1.675460039,0.186162227,1,13.5182173,5.371659,0.072991865,0.007204315,Unknown,H2-18-all-fractions_metab_conc_39,0.434378529,#c7c7c7,,0.02820397304719074,1.1119936425791396e-5,NaN,1.4689992710503325e-7
108,0.418119807,0.418119807,0.418119807,2.090599036,0.0,0.418119807,2.508718843,0.0,0.0,0.0,1.003487537,0.836239614,2.090599036,0.418119807,3,10.41409465,2.391659,0.175627345,0.004838473,Unknown,H2-18-all-fractions_metab_conc_45,0.627179711,#c7c7c7,,0.052815589628041434,4.280701107209188e-6,0.16180333021120163,1.6820952795855394e-7
109,0.711007765,0.568806212,0.142201553,1.422015531,0.853209318,0.284403106,0.284403106,0.0,0.0,0.142201553,0.440824815,0.426604659,1.422015531,0.0,2,10.49178043,7.032272,0.136577026,0.014672249,Unknown,H2-18-all-fractions_metab_conc_56,0.663607248,#c7c7c7,,0.02913087029907655,3.308212022441998e-5,NaN,8.326319679651891e-7
110,1.094755065,0.72983671,0.364918355,2.18951013,1.094755065,0.912295887,0.364918355,0.0,0.182459177,0.0,0.492639779,0.72983671,1.642132597,0.182459177,2,8.179614222,5.480678,0.242469937,0.008969775,Sphingobacteriia,H2-18-all-fractions_metab_conc_57,1.064345202,#dbdb8d,0.851238818,0.07609853507882897,2.332184846643218e-6,NaN,5.9437226294453115e-8
111,0.952883939,0.476441969,0.476441969,1.667546893,0.952883939,0.714662954,0.238220985,0.0,0.0,0.476441969,0.547908265,0.714662954,1.905767878,0.0,2,5.512136087,4.197783,0.119952917,0.006398628,Actinobacteria,H2-18-all-fractions_metab_conc_62,0.873476944,#5254a3,0.827954149,0.10658270614427402,3.1009839903811756e-6,NaN,8.237610789127725e-8
112,0.366196946,0.366196946,0.183098473,0.732393892,0.366196946,0.366196946,1.098590838,0.0,0.183098473,0.183098473,0.494365877,1.647886256,2.014083202,0.0,1,7.817368426,5.461542,0.220033252,0.010269243,Alphaproteobacteria,H2-18-all-fractions_metab_conc_74,0.396713358,#e7ba52,0.960118077,0.048135086917147754,4.5414099767953114e-6,NaN,1.5876401455689905e-7
113,0.789504641,0.789504641,0.394752321,1.579009282,0.394752321,0.394752321,1.579009282,0.0,0.0,0.0,1.026356033,1.579009282,2.763266244,0.0,3,6.351432199,2.533234,0.129804899,4.58e-6,Actinobacteria,H2-18-all-fractions_metab_conc_82,0.723712588,#5254a3,0.827954149,0.04366156416501904,5.708701878975656e-6,0.21935613936983311,2.681734335068463e-7
114,0.823797647,0.823797647,0.274599216,2.47139294,0.0,0.274599216,0.0,0.0,0.0,0.549198431,0.549198431,0.274599216,2.745992156,0.0,2,10.93838191,3.641671,0.050087048,0.017920451,Actinobacteria,H2-18-all-fractions_metab_conc_87,0.778031111,#5254a3,0.827954149,0.04777152920315604,2.0471985135518454e-6,0.992730810987888,NaN
115,0.805498656,0.536999104,0.134249776,1.610997312,1.073998208,0.402749328,0.536999104,0.0,0.134249776,0.0,0.416174306,0.536999104,1.476747536,0.134249776,2,2.090301077,7.448802,0.315245646,0.011394993,Sphingobacteriia,H2-18-all-fractions_metab_conc_88,0.760748731,#dbdb8d,0.851238818,0.04414118305818403,0.24965673226863547,0.46503907033208003,0.02523263462880379
116,0.233188997,0.233188997,0.233188997,0.932755988,0.466377994,0.233188997,0.233188997,0.0,0.0,0.0,0.536334693,1.63232298,2.565078968,0.0,1,17.08984331,4.288367,0.013247734,0.003471697,Alphaproteobacteria,H2-18-all-fractions_metab_conc_95,0.388648329,#e7ba52,0.960118077,0.06390960430280873,2.264804434153412e-6,NaN,8.388300550781503e-9
117,1.004244691,0.502122346,0.502122346,2.008489382,0.502122346,1.004244691,0.753183518,0.0,0.0,0.502122346,0.527228463,0.502122346,2.510611728,0.0,2,7.904167325,3.983093,0.160913291,0.017882066,Actinobacteria,H2-18-all-fractions_metab_conc_96,0.920557634,#5254a3,0.827954149,0.047381281042068575,3.8458779896725285e-6,0.06700965586676681,1.591489901915155e-7
118,0.552256945,0.184085648,0.184085648,0.368171297,0.552256945,0.368171297,0.368171297,0.0,0.0,0.184085648,0.386579862,0.736342594,1.288599539,0.0,1,1.674442976,5.432254,0.356645445,0.005193459,Actinobacteria,H2-18-all-fractions_metab_conc_98,0.368171297,#5254a3,0.827954149,0.04752252820254221,0.4510936085170361,0.5680385682071432,0.03361990969613967
119,0.814020361,0.814020361,1.221030542,0.814020361,0.0,0.814020361,0.407010181,0.0,0.0,0.407010181,0.814020361,0.814020361,2.849071264,0.0,3,15.26593264,2.456941,0.189198927,0.007262843,Unknown,H2-18-all-fractions_metab_maxbC_80,0.746185331,#c7c7c7,,0.07747051730158099,1.8677505221639555e-6,NaN,1.8449047386081433e-8
120,0.817314759,0.544876506,0.136219126,1.634629517,1.089753012,0.408657379,0.544876506,0.0,0.136219126,0.0,0.422279292,0.544876506,1.498410391,0.136219126,2,2.308030429,7.341113,0.31518005,0.002415541,Sphingobacteriia,H3-16-all-fractions_conc_123,0.771908383,#dbdb8d,0.851238818,0.04291607758327415,0.28642995884314626,0.45054742270685966,0.027823226745461015
121,0.822703862,0.65816309,0.329081545,1.31632618,0.822703862,0.493622317,0.987244635,0.0,0.164540772,0.493622317,0.559438626,1.31632618,1.97448927,0.164540772,1,4.620450028,6.077521,0.016965646,0.004566086,Actinobacteria,H3-16-all-fractions_conc_3,0.740433476,#5254a3,0.827954149,0.04702136476774941,6.157561519121484e-5,0.2623420386410429,4.6381176156200245e-6
122,0.61522197,0.369133182,0.246088788,1.107399545,0.738266364,0.369133182,0.738266364,0.123044394,0.0,0.246088788,0.418350939,0.61522197,1.107399545,0.123044394,1,13.92128527,8.127148,0.03056032,0.007263044,Unknown,H3-16-all-fractions_conc_58,0.574207172,#c7c7c7,,0.022502305588760044,4.7399653770631935e-5,NaN,1.2595748503681777e-6
123,1.212234942,0.727340965,0.484893977,2.666916872,1.45468193,0.969787953,0.242446988,0.0,0.0,0.0,0.557628073,0.484893977,1.212234942,0.0,2,5.62848317,4.124613,0.2324158,0.001474617,Sphingobacteriia,H3-16-all-fractions_maxb_26,1.252642773,#dbdb8d,0.851238818,0.06639126566197502,3.0124845871131467e-6,0.9500943501231518,1.0513324981351151e-7
124,0.383816824,0.0,0.191908412,0.767633648,0.191908412,0.191908412,0.191908412,0.0,0.0,0.0,0.460580189,0.95954206,1.727175709,0.0,1,9.553475977,5.210819,0.084127245,0.012140077,Unknown,H3-16-all-fractions_metab_130,0.287862618,#c7c7c7,,0.024766973782067162,1.5042952593737836e-5,NaN,1.4722938197307212e-7
125,0.675200982,1.350401964,0.337600491,1.688002455,0.675200982,0.675200982,0.0,0.0,0.0,0.0,1.046561522,2.025602946,2.025602946,0.337600491,3,5.33224086,2.962081,0.210361599,0.013342849,Unknown,H3-16-all-fractions_metab_140,0.900267976,#c7c7c7,,0.018277869748737074,3.408360144351716e-6,0.9998811177637449,NaN
126,1.040605466,0.462491318,0.231245659,1.503096784,0.809359807,0.346868489,0.462491318,0.231245659,0.11562283,0.231245659,0.346868489,0.809359807,0.924982636,0.11562283,1,15.97104074,8.648811,0.110842442,0.006336903,Actinobacteria,H3-16-all-fractions_metab_147,0.73227792,#5254a3,0.827954149,0.08556294207381387,1.5420038505446884e-6,NaN,2.4277173156482374e-8
127,0.718761717,0.479174478,0.479174478,1.197936196,0.958348956,0.479174478,0.239587239,0.0,0.0,0.0,0.622926822,0.958348956,2.395872391,0.0,2,4.189891747,4.173845,0.120854604,0.008281776,Actinobacteria,H3-16-all-fractions_metab_148,0.718761717,#5254a3,0.827954149,0.053786946812099466,3.5255283669639143e-6,0.9916613897434997,9.78931972504339e-8
128,0.481526246,0.240763123,0.0,0.722289368,0.722289368,0.0,0.240763123,0.0,0.0,0.240763123,0.577831495,1.203815614,2.166868105,0.0,1,8.71413558,4.15346,0.014637721,0.022351446,Actinobacteria,H3-16-all-fractions_metab_155,0.361144684,#5254a3,0.827954149,0.06815883502169118,3.0523048332573346e-6,0.9885042836880976,3.212144134021703e-8
129,0.528906988,0.423125591,0.105781398,0.634688386,0.423125591,0.105781398,0.423125591,0.0,0.105781398,0.105781398,0.412547451,0.740469784,0.952032579,0.105781398,1,4.624644279,9.453458,0.209705062,0.015320571,Deltaproteobacteria,H3-16-all-fractions_metab_25,0.370234892,#8ca252,1.276667049,0.047616999817094365,0.00017439615069324402,0.14125626387495252,1.662175531258381e-5
130,1.15154625,0.4606185,0.23030925,1.61216475,0.69092775,0.4606185,1.15154625,0.0,0.0,0.23030925,0.575773125,0.921237,0.921237,0.0,2,6.046750783,4.341988,0.010978536,0.002691616,Actinobacteria,H3-16-all-fractions_metab_34,0.7676975,#5254a3,0.827954149,0.045220594069938676,5.0259946479080814e-5,0.37456326480083757,3.226441939810153e-6
131,0.837040259,0.837040259,0.27901342,2.790134197,0.837040259,0.27901342,0.558026839,0.0,0.0,0.27901342,0.753336233,1.116053679,2.511120777,0.0,2,9.79610316,3.584057,0.09825891,0.002836456,Unknown,H3-16-all-fractions_metab_43,0.976546969,#c7c7c7,,0.05654118563126817,5.4164971036699056e-6,NaN,1.0009374904935842e-7
132,1.559279114,1.299399262,0.259879852,2.079038819,1.559279114,1.039519409,0.519759705,0.0,0.0,0.259879852,0.54574769,0.519759705,2.338918671,0.259879852,2,2.071558674,3.847932,0.30872941,0.001850905,Cytophagia,H3-16-all-fractions_metab_44,1.299399262,#9467bd,0.982832453,0.047775020760039665,0.2871451432342599,0.42341572375791164,0.023676539554941155
133,0.941610719,0.62774048,0.15693512,2.040156558,1.098545839,0.62774048,0.47080536,0.0,0.0,0.15693512,0.517885896,0.31387024,1.569351199,0.15693512,2,9.124129103,6.37206,0.133533062,0.014587519,Unknown,H3-16-all-fractions_metab_47,0.915454866,#c7c7c7,,0.03340911777810923,3.5262458414992905e-5,NaN,1.5074991139605479e-6
134,1.194344159,0.955475327,0.477737664,2.388688319,0.955475327,1.194344159,0.955475327,0.0,0.238868832,0.238868832,0.262755715,0.477737664,1.910950655,0.238868832,2,12.80788375,4.186398,0.121631066,0.002079643,Unknown,H3-16-all-fractions_metab_64,1.194344159,#c7c7c7,,0.026892277955262212,8.03041418810086e-6,0.9390786606394717,2.2382884060426914e-7
135,0.918015691,0.918015691,0.30600523,1.836031381,0.918015691,0.30600523,0.0,0.0,0.0,0.0,0.61201046,0.918015691,2.448041842,0.0,2,5.104508244,3.267918,0.083412708,0.00415685,Unknown,H3-16-all-fractions_metab_67,0.867014819,#c7c7c7,,0.02678506475047488,4.393607828308017e-6,0.9999722355922769,NaN
136,0.607238372,0.607238372,0.151809593,1.518095931,0.303619186,0.303619186,1.062667152,0.0,0.151809593,0.303619186,0.394704942,1.214476745,1.669905524,0.303619186,1,16.17217056,6.587199,0.072843831,0.003648046,Alphaproteobacteria,H3-16-all-fractions_metab_76,0.581936774,#e7ba52,0.960118077,0.08938559815629571,2.5642978746125394e-6,NaN,4.103728278769546e-8
137,0.808885009,0.808885009,0.808885009,1.078513345,0.269628336,0.539256672,0.269628336,0.0,0.0,0.269628336,0.727996508,0.808885009,2.426655026,0.269628336,3,13.5963794,3.708809,0.153724543,0.014771135,Unknown,H3-16-all-fractions_metab_conc_1,0.719008897,#c7c7c7,,0.03939669313175956,4.29102137303839e-6,NaN,4.454447094795248e-8
138,1.002161914,1.002161914,0.250540478,1.503242871,0.751621435,0.751621435,0.501080957,0.0,0.250540478,0.0,0.751621435,1.503242871,2.254864306,0.250540478,1,5.604883602,3.991371,0.208141715,0.009239086,Unknown,H3-16-all-fractions_metab_conc_10,0.876891675,#c7c7c7,,0.05056552951398054,9.028024883864445e-6,0.9305628620825592,2.6013195768209397e-7
139,0.966762543,0.483381271,0.322254181,2.094652176,0.805635452,0.644508362,0.966762543,0.0,0.0,0.16112709,0.451155853,1.611270904,0.805635452,0.322254181,2,4.160397111,6.206281,0.31200609,0.015361114,Betaproteobacteria,H3-16-all-fractions_metab_conc_100,0.886198997,#ff7f0e,0.898997439,0.04388277858257737,5.641346786699956e-6,0.1716859565123033,4.007389432737868e-7
140,0.398213772,0.298660329,0.099553443,0.597320658,0.497767215,0.199106886,0.298660329,0.0,0.099553443,0.099553443,0.378303084,0.696874102,0.696874102,0.099553443,1,4.48158109,10.044856,0.020333716,0.006535874,Deltaproteobacteria,H3-16-all-fractions_metab_conc_11,0.348437051,#8ca252,1.276667049,0.04295643825478834,7.146584091945923e-6,0.055838883431433936,5.609428794377358e-7
141,1.218327545,1.218327545,0.406109182,1.624436727,0.406109182,0.406109182,1.218327545,0.0,0.0,0.406109182,0.771607445,0.812218363,2.43665509,0.406109182,3,13.3447788,2.462392,0.179581163,0.00313321,Unknown,H3-16-all-fractions_metab_conc_110,0.879903227,#c7c7c7,,0.0746361622083678,2.0825724223430207e-6,NaN,4.726391735823315e-8
142,0.644739644,0.859652859,0.214913215,0.859652859,0.644739644,0.42982643,0.0,0.0,0.0,0.0,0.537283037,0.42982643,2.149132148,0.214913215,2,3.226127398,4.653041,0.334103841,0.009023628,Bacteroidetes,H3-16-all-fractions_metab_conc_113,0.608920775,#ce6dbd,1.172055497,0.01276055983954068,5.244556049725801e-6,0.9996424360673515,NaN
143,0.583519683,0.291759841,0.145879921,0.875279524,0.291759841,0.437639762,0.875279524,0.145879921,0.145879921,0.291759841,0.393875786,1.458799207,1.604679128,0.0,1,5.854040022,6.854953,0.166978317,0.008634263,Actinobacteria,H3-16-all-fractions_metab_conc_118,0.437639762,#5254a3,0.827954149,0.07170205747945345,5.40657455689439e-6,0.050849335140902785,2.3000781880354263e-7
144,0.785611062,0.785611062,0.0,1.571222124,0.392805531,0.0,0.0,0.0,0.0,0.392805531,0.667769403,0.785611062,2.356833186,0.0,2,5.750055145,2.545789,0.013799906,0.004001545,Actinobacteria,H3-16-all-fractions_metab_conc_126,0.589208297,#5254a3,0.827954149,0.028330491290673308,2.844931964320853e-6,0.9998483090763763,NaN
145,0.716670692,0.716670692,0.358335346,1.433341384,0.358335346,0.358335346,0.0,0.0,0.0,0.0,0.967505434,1.075006038,3.225018114,0.358335346,3,3.008841507,2.790682,0.350984691,0.005830831,Gammaproteobacteria,H3-16-all-fractions_metab_conc_13,0.656948134,#17becf,0.976449739,0.02118131072238339,4.038886600219665e-6,0.9994896985560501,NaN
146,1.08098759,1.08098759,0.270246898,1.621481385,0.810740693,0.540493795,0.270246898,0.0,0.0,0.0,0.891814762,1.621481385,2.702468976,0.540493795,3,7.582090112,3.70032,0.1536601,0.008568818,Unknown,H3-16-all-fractions_metab_conc_152,0.900822992,#c7c7c7,,0.04186511513151815,5.387857932500032e-6,NaN,6.166031899549085e-8
